NO,LATITUDE,LONGITUDE,SUB.LOCATION,SEASON,YEAR,FARMCODE,TRIALTYPE,PLOTCODE,SUBPLOTCODE,TREATMENT,NEWTREATMENT,HARVESTAREA$M2.plot-1,PLANTCOUNT$#.plot,COBS.#.plot-1,COBFW$Kg.plot-1,yield$t.AIRDRY.ha-1,COMMENTS
478,0.09717,34.41979,Lundha,LR2015,2015,F4,NOT,P3,,NK,,6.75,35,33,6.797,6.47,
479,0.09717,34.41979,Lundha,LR2015,2015,F4,NOT,P4,,NP,,6.75,33,34,4.887,4.77,
480,0.09717,34.41979,Lundha,LR2015,2015,F4,NOT,P5,,NPK,,6.75,34,31,7.668,7.52,
481,0.16301,34.39183,Yiro East,LR2015,2015,F5,NOT,P1,,Control,,6.75,31,27,1.931,1.78,
482,0.16301,34.39183,Yiro East,LR2015,2015,F5,NOT,P2,,PK,,6.75,27,26,3.007,3.07,
483,0.16301,34.39183,Yiro East,LR2015,2015,F5,NOT,P3,,NK,,6.75,36,24,1.7,1.7,
484,0.16301,34.39183,Yiro East,LR2015,2015,F5,NOT,P4,,NP,,6.75,38,38,9.92,10.42,
485,0.16301,34.39183,Yiro East,LR2015,2015,F5,NOT,P5,,NPK,,6.75,37,38,8.717,9,
486,0.09649,34.41325,Sirembe,LR2015,2015,F6,NOT,P1,,Control,,6.75,24,22,1.652,1.69,
487,0.09649,34.41325,Sirembe,LR2015,2015,F6,NOT,P2,,PK,,6.75,27,23,1.786,1.81,
488,0.09649,34.41325,Sirembe,LR2015,2015,F6,NOT,P3,,NK,,6.75,25,19,3.576,3.31,
489,0.09649,34.41325,Sirembe,LR2015,2015,F6,NOT,P4,,NP,,6.75,30,27,3.632,3.6,
490,0.09649,34.41325,Sirembe,LR2015,2015,F6,NOT,P5,,NPK,,6.75,23,22,4.777,4.9,
491,0.15438,34.39875,Malanga,LR2015,2015,F7,NOT,P1,,Control,,6.75,27,28,4.481,4.58,
492,0.15438,34.39875,Malanga,LR2015,2015,F7,NOT,P2,,PK,,6.75,27,24,2.258,2.23,
493,0.15438,34.39875,Malanga,LR2015,2015,F7,NOT,P3,,NK,,6.75,32,31,5.896,5.96,
494,0.15438,34.39875,Malanga,LR2015,2015,F7,NOT,P4,,NP,,6.75,34,31,6.53,6.76,
495,0.15438,34.39875,Malanga,LR2015,2015,F7,NOT,P5,,NPK,,6.75,38,41,9.175,9.39,
496,0.13042,34.43162,Malanga,LR2015,2015,F8,NOT,P1,,Control,,6.75,32,13,1.459,1.41,
497,0.13042,34.43162,Malanga,LR2015,2015,F8,NOT,P2,,PK,,6.75,34,23,1.43,1.44,
498,0.13042,34.43162,Malanga,LR2015,2015,F8,NOT,P3,,NK,,6.75,36,38,4.743,4.71,
499,0.13042,34.43162,Malanga,LR2015,2015,F8,NOT,P4,,NP,,6.75,30,28,4.23,4.3,
500,0.13042,34.43162,Malanga,LR2015,2015,F8,NOT,P5,,NPK,,6.75,30,26,4.046,4.15,
501,0.08994,34.42113,Lundha,LR2015,2015,F9,NOT,P1,,Control,,6.75,21,24,2.629,2.54,
502,0.08994,34.42113,Lundha,LR2015,2015,F9,NOT,P2,,PK,,6.75,30,25,3.032,2.89,
503,0.08994,34.42113,Lundha,LR2015,2015,F9,NOT,P3,,NK,,6.75,23,15,2.769,2.51,
504,0.08994,34.42113,Lundha,LR2015,2015,F9,NOT,P4,,NP,,6.75,30,28,4.953,4.69,
505,0.08994,34.42113,Lundha,LR2015,2015,F9,NOT,P5,,NPK,,6.75,24,23,4.549,4.34,
506,0.13382,34.39513,Nyabeda,LR2015,2015,F10,NOT,P1,,Control,,6.75,28,24,1.86,1.89,
507,0.13382,34.39513,Nyabeda,LR2015,2015,F10,NOT,P2,,PK,,6.75,23,18,2.068,2.11,
508,0.13382,34.39513,Nyabeda,LR2015,2015,F10,NOT,P3,,NK,,6.75,34,36,6.571,6.72,
509,0.13382,34.39513,Nyabeda,LR2015,2015,F10,NOT,P4,,NP,,6.75,36,35,8.128,8.31,
510,0.13382,34.39513,Nyabeda,LR2015,2015,F10,NOT,P5,,NPK,,6.75,34,35,8.814,9.05,
511,0.13868,34.3803,Ndere,LR2015,2015,F11,NOT,P1,,Control,,6.75,26,24,4.379,4.58,
512,0.13868,34.3803,Ndere,LR2015,2015,F11,NOT,P2,,PK,,6.75,28,22,1.062,1.1,
513,0.13868,34.3803,Ndere,LR2015,2015,F11,NOT,P3,,NK,,6.75,20,19,1.363,1.38,
514,0.13868,34.3803,Ndere,LR2015,2015,F11,NOT,P4,,NP,,6.75,32,26,2.28,2.47,
515,0.13868,34.3803,Ndere,LR2015,2015,F11,NOT,P5,,NPK,,6.75,28,27,2.673,2.81,
516,0.14723,34.38895,Malanga,LR2015,2015,F12,NOT,P1,,Control,,6.75,30,31,5.395,5.28,
517,0.14723,34.38895,Malanga,LR2015,2015,F12,NOT,P2,,PK,,6.75,26,34,1.777,1.72,
518,0.14723,34.38895,Malanga,LR2015,2015,F12,NOT,P3,,NK,,6.75,27,30,6.472,6.43,
519,0.14723,34.38895,Malanga,LR2015,2015,F12,NOT,P4,,NP,,6.75,28,28,6.049,6.18,
520,0.14723,34.38895,Malanga,LR2015,2015,F12,NOT,P5,,NPK,,6.75,35,32,6.144,5.89,
521,0.12386,34.44977,Ndere,LR2015,2015,F13,NOT,P1,,Control,,6.75,38,33,2.273,2.31,
522,0.12386,34.44977,Ndere,LR2015,2015,F13,NOT,P2,,PK,,6.75,33,33,3.432,3.55,
523,0.12386,34.44977,Ndere,LR2015,2015,F13,NOT,P3,,NK,,6.75,36,36,5.408,5.37,
524,0.12386,34.44977,Ndere,LR2015,2015,F13,NOT,P4,,NP,,6.75,28,25,2.469,2.54,
525,0.12386,34.44977,Ndere,LR2015,2015,F13,NOT,P5,,NPK,,6.75,28,28,6.355,6.44,
526,0.16945,34.44617,Bushieni,LR2015,2015,F14,NOT,P1,,Control,,6.75,21,24,1.939,2,
527,0.16945,34.44617,Bushieni,LR2015,2015,F14,NOT,P2,,PK,,6.75,33,28,4.057,4.21,
528,0.16945,34.44617,Bushieni,LR2015,2015,F14,NOT,P3,,NK,,6.75,35,34,4.87,4.93,
529,0.16945,34.44617,Bushieni,LR2015,2015,F14,NOT,P4,,NP,,6.75,36,35,7.406,7.75,
530,0.16945,34.44617,Bushieni,LR2015,2015,F14,NOT,P5,,NPK,,6.75,38,40,8.381,8.34,
531,0.16366,34.38787,Yiro East,LR2015,2015,F15,NOT,P1,,Control,,6.75,29,27,NA,NA,
532,0.16366,34.38787,Yiro East,LR2015,2015,F15,NOT,P2,,PK,,6.75,29,27,4.968,5.21,
533,0.16366,34.38787,Yiro East,LR2015,2015,F15,NOT,P3,,NK,,6.75,35,34,8.692,8.98,
534,0.16366,34.38787,Yiro East,LR2015,2015,F15,NOT,P4,,NP,,6.75,26,26,6.359,6.49,
535,0.16366,34.38787,Yiro East,LR2015,2015,F15,NOT,P5,,NPK,,6.75,33,32,8.569,8.66,
536,0.09662,34.39436,Sirembe,LR2015,2015,F16,NOT,P1,,Control,,6.75,27,19,1.948,2,
537,0.09662,34.39436,Sirembe,LR2015,2015,F16,NOT,P2,,PK,,6.75,30,26,2.604,2.74,
538,0.09662,34.39436,Sirembe,LR2015,2015,F16,NOT,P3,,NK,,6.75,32,31,3.506,3.34,
539,0.09662,34.39436,Sirembe,LR2015,2015,F16,NOT,P4,,NP,,6.75,31,30,4.333,4.42,
540,0.09662,34.39436,Sirembe,LR2015,2015,F16,NOT,P5,,NPK,,6.75,36,34,5.576,5.84,
541,0.09988,34.41176,Sirembe,LR2015,2015,F17,NOT,P1,,Control,,6.75,26,16,1.849,1.81,
542,0.09988,34.41176,Sirembe,LR2015,2015,F17,NOT,P2,,PK,,6.75,31,31,4.339,4.38,
543,0.09988,34.41176,Sirembe,LR2015,2015,F17,NOT,P3,,NK,,6.75,35,26,2.103,1.91,
544,0.09988,34.41176,Sirembe,LR2015,2015,F17,NOT,P4,,NP,,6.75,29,26,4.695,4.96,
545,0.09988,34.41176,Sirembe,LR2015,2015,F17,NOT,P5,,NPK,,6.75,29,29,5.865,5.66,
546,0.09927,34.37138,Asayi,LR2015,2015,F18,NOT,P1,,Control,,6.75,33,31,1.679,1.72,
547,0.09927,34.37138,Asayi,LR2015,2015,F18,NOT,P2,,PK,,6.75,21,21,1.576,1.61,
548,0.09927,34.37138,Asayi,LR2015,2015,F18,NOT,P3,,NK,,6.75,24,19,3.136,3.19,
549,0.09927,34.37138,Asayi,LR2015,2015,F18,NOT,P4,,NP,,6.75,24,15,2.305,2.28,
550,0.09927,34.37138,Asayi,LR2015,2015,F18,NOT,P5,,NPK,,6.75,26,22,2.639,2.63,
551,0.12377,34.4492,Malanga,LR2015,2015,F19,NOT,P1,,Control,,6.75,30,29,5.188,4.97,
552,0.12377,34.4492,Malanga,LR2015,2015,F19,NOT,P2,,PK,,6.75,24,24,3.147,3.17,
553,0.12377,34.4492,Malanga,LR2015,2015,F19,NOT,P3,,NK,,6.75,28,25,4.162,3.81,
554,0.12377,34.4492,Malanga,LR2015,2015,F19,NOT,P4,,NP,,6.75,20,18,2.313,2.22,
555,0.12377,34.4492,Malanga,LR2015,2015,F19,NOT,P5,,NPK,,6.75,26,17,3.663,3.38,
556,0.12687,34.44784,Malanga,LR2015,2015,F20,NOT,P1,,Control,,6.75,21,6,0.134,0.14,
557,0.12687,34.44784,Malanga,LR2015,2015,F20,NOT,P2,,PK,,6.75,23,22,0.93,0.85,
558,0.12687,34.44784,Malanga,LR2015,2015,F20,NOT,P3,,NK,,6.75,30,13,0.573,0.58,
559,0.12687,34.44784,Malanga,LR2015,2015,F20,NOT,P4,,NP,,6.75,15,7,0.616,0.63,
560,0.12687,34.44784,Malanga,LR2015,2015,F20,NOT,P5,,NPK,,6.75,18,14,1.939,1.88,
561,0.09724,34.40001,Sirembe,LR2015,2015,F21,NOT,P1,,Control,,6.75,23,14,0.519,0.48,
562,0.09724,34.40001,Sirembe,LR2015,2015,F21,NOT,P2,,PK,,6.75,26,23,1.97,1.93,
563,0.09724,34.40001,Sirembe,LR2015,2015,F21,NOT,P3,,NK,,6.75,30,5,0.249,0.22,
564,0.09724,34.40001,Sirembe,LR2015,2015,F21,NOT,P4,,NP,,6.75,20,17,2.599,2.74,
565,0.09724,34.40001,Sirembe,LR2015,2015,F21,NOT,P5,,NPK,,6.75,27,26,4.275,4.36,
566,0.12297,34.3975,Nyabeda,LR2015,2015,F23,NOT,P1,,Control,,6.75,26,17,1.543,1.59,
567,0.12297,34.3975,Nyabeda,LR2015,2015,F23,NOT,P2,,PK,,6.75,30,30,4.26,4.45,
568,0.12297,34.3975,Nyabeda,LR2015,2015,F23,NOT,P3,,NK,,6.75,33,27,4.39,4.21,
569,0.12297,34.3975,Nyabeda,LR2015,2015,F23,NOT,P4,,NP,,6.75,32,29,4.254,4.45,
570,0.12297,34.3975,Nyabeda,LR2015,2015,F23,NOT,P5,,NPK,,6.75,32,26,3.874,3.97,
571,0.12297,34.3975,Malanga,LR2015,2015,F24,NOT,P1,,Control,,6.75,15,2,0.087,0.08,
572,0.12297,34.3975,Malanga,LR2015,2015,F24,NOT,P2,,PK,,6.75,24,22,2.653,2.49,
573,0.12297,34.3975,Malanga,LR2015,2015,F24,NOT,P3,,NK,,6.75,30,24,2.574,2.28,
574,0.12297,34.3975,Malanga,LR2015,2015,F24,NOT,P4,,NP,,6.75,20,10,0.384,0.39,
575,0.12297,34.3975,Malanga,LR2015,2015,F24,NOT,P5,,NPK,,6.75,31,25,5.084,5.11,
576,0.0974,34.4228,Lundha,SR2015,2015,F1,NOT,P1,,Control,,6.75,26,10,0.644,0.66,
577,0.0974,34.4228,Lundha,SR2015,2015,F1,NOT,P3,,NK,,6.75,27,28,5.261,5.52,
578,0.0974,34.4228,Lundha,SR2015,2015,F1,NOT,P4,,NP,,6.75,32,29,7.015,7.48,
579,0.0974,34.4228,Lundha,SR2015,2015,F1,NOT,P5,,NPK,,6.75,32,30,5.331,5.83,
580,0.0974,34.4228,Lundha,SR2015,2015,F1,NOT,P2,,PK,,6.75,29,16,2.234,2.43,
581,0.09003,34.38903,Sirembe,SR2015,2015,F2,NOT,P1,,Control,,6.75,24,20,1.477,1.55,
582,0.09003,34.38903,Sirembe,SR2015,2015,F2,NOT,P3,,NK,,6.75,30,31,5.227,5.41,
583,0.09003,34.38903,Sirembe,SR2015,2015,F2,NOT,P4,,NP,,6.75,34,31,5.453,5.85,
584,0.09003,34.38903,Sirembe,SR2015,2015,F2,NOT,P5,,NPK,,6.75,30,28,5.764,6.19,
585,0.09003,34.38903,Sirembe,SR2015,2015,F2,NOT,P2,,PK,,6.75,36,26,1.711,1.85,
586,0.09766,34.40264,Sirembe,SR2015,2015,F3,NOT,P1,,Control,,6.75,24,21,1.846,1.98,
587,0.09766,34.40264,Sirembe,SR2015,2015,F3,NOT,P3,,NK,,6.75,26,24,3.35,3.52,
588,0.09766,34.40264,Sirembe,SR2015,2015,F3,NOT,P4,,NP,,6.75,27,27,3.528,3.78,
589,0.09766,34.40264,Sirembe,SR2015,2015,F3,NOT,P5,,NPK,,6.75,27,24,5.42,5.94,
590,0.09766,34.40264,Sirembe,SR2015,2015,F3,NOT,P2,,PK,,6.75,22,18,1.935,2.12,
591,0.09717,34.41979,Lundha,SR2015,2015,F4,NOT,P1,,Control,,6.75,24,20,0.756,0.8,
592,0.09717,34.41979,Lundha,SR2015,2015,F4,NOT,P3,,NK,,6.75,25,21,2.626,2.69,
593,0.09717,34.41979,Lundha,SR2015,2015,F4,NOT,P4,,NP,,6.75,27,23,2.728,2.69,
594,0.09717,34.41979,Lundha,SR2015,2015,F4,NOT,P5,,NPK,,6.75,36,35,4.882,5.09,
595,0.09717,34.41979,Lundha,SR2015,2015,F4,NOT,P2,,PK,,6.75,21,19,0.266,0.27,
596,0.16301,34.39183,Yiro East,SR2015,2015,F5,NOT,P1,,Control,,6.75,25,4,0.28,0,
597,0.16301,34.39183,Yiro East,SR2015,2015,F5,NOT,P3,,NK,,6.75,22,12,1.051,1.07,
598,0.16301,34.39183,Yiro East,SR2015,2015,F5,NOT,P4,,NP,,6.75,38,37,5.89,5.54,
599,0.16301,34.39183,Yiro East,SR2015,2015,F5,NOT,P5,,NPK,,6.75,37,33,5.694,5.84,
600,0.16301,34.39183,Yiro East,SR2015,2015,F5,NOT,P2,,PK,,6.75,23,19,1.514,1.48,
601,0.09649,34.41325,Sirembe,SR2015,2015,F6,NOT,P1,,Control,,6.75,15,16,1.71,1.74,
602,0.09649,34.41325,Sirembe,SR2015,2015,F6,NOT,P3,,NK,,6.75,18,17,2.776,2.86,
603,0.09649,34.41325,Sirembe,SR2015,2015,F6,NOT,P4,,NP,,6.75,24,24,1.687,1.75,
604,0.09649,34.41325,Sirembe,SR2015,2015,F6,NOT,P5,,NPK,,6.75,28,28,4.545,5.01,
605,0.09649,34.41325,Sirembe,SR2015,2015,F6,NOT,P2,,PK,,6.75,19,12,1.118,1.23,
606,0.15438,34.39875,Malanga,SR2015,2015,F7,NOT,P1,,Control,,6.75,21,18,2.275,2.36,
607,0.15438,34.39875,Malanga,SR2015,2015,F7,NOT,P3,,NK,,6.75,27,23,4.937,4.93,
608,0.15438,34.39875,Malanga,SR2015,2015,F7,NOT,P4,,NP,,6.75,20,18,4.467,4.43,
609,0.15438,34.39875,Malanga,SR2015,2015,F7,NOT,P5,,NPK,,6.75,36,35,6.537,6.47,
610,0.15438,34.39875,Malanga,SR2015,2015,F7,NOT,P2,,PK,,6.75,29,26,3.875,3.82,
611,0.13042,34.43162,Malanga,SR2015,2015,F8,NOT,P1,,Control,,6.75,26,21,0.671,0.64,
612,0.13042,34.43162,Malanga,SR2015,2015,F8,NOT,P3,,NK,,6.75,21,17,2.814,2.84,
613,0.13042,34.43162,Malanga,SR2015,2015,F8,NOT,P4,,NP,,6.75,32,32,4.946,4.81,
614,0.13042,34.43162,Malanga,SR2015,2015,F8,NOT,P5,,NPK,,6.75,37,34,4.883,5.16,
615,0.13042,34.43162,Malanga,SR2015,2015,F8,NOT,P2,,PK,,6.75,32,28,1.571,1.66,
616,0.08994,34.42113,Lundha,SR2015,2015,F9,NOT,P1,,Control,,6.75,22,15,1.004,1.09,
617,0.08994,34.42113,Lundha,SR2015,2015,F9,NOT,P3,,NK,,6.75,33,24,3.802,3.93,
618,0.08994,34.42113,Lundha,SR2015,2015,F9,NOT,P4,,NP,,6.75,30,32,6.629,7.12,
619,0.08994,34.42113,Lundha,SR2015,2015,F9,NOT,P5,,NPK,,6.75,35,33,6.491,6.83,
620,0.08994,34.42113,Lundha,SR2015,2015,F9,NOT,P2,,PK,,6.75,32,15,0.85,0.9,
621,0.13382,34.39513,Nyabeda,SR2015,2015,F10,NOT,P1,,Control,,6.75,20,18,0.729,0.74,
622,0.13382,34.39513,Nyabeda,SR2015,2015,F10,NOT,P3,,NK,,6.75,26,25,3.505,3.51,
623,0.13382,34.39513,Nyabeda,SR2015,2015,F10,NOT,P4,,NP,,6.75,41,42,6.811,6.57,
624,0.13382,34.39513,Nyabeda,SR2015,2015,F10,NOT,P5,,NPK,,6.75,30,31,4.955,4.99,
625,0.13382,34.39513,Nyabeda,SR2015,2015,F10,NOT,P2,,PK,,6.75,34,21,1.362,1.36,
626,0.13868,34.3803,Ndere,SR2015,2015,F11,NOT,P1,,Control,,6.75,34,33,2.285,2.47,
627,0.13868,34.3803,Ndere,SR2015,2015,F11,NOT,P3,,NK,,6.75,32,21,1.035,1.07,
628,0.13868,34.3803,Ndere,SR2015,2015,F11,NOT,P4,,NP,,6.75,30,27,1.541,1.47,
629,0.13868,34.3803,Ndere,SR2015,2015,F11,NOT,P5,,NPK,,6.75,37,38,2.964,3.26,
630,0.13868,34.3803,Ndere,SR2015,2015,F11,NOT,P2,,PK,,6.75,29,21,1.028,1.1,
631,0.14723,34.38895,Malanga,SR2015,2015,F12,NOT,P1,,Control,,6.75,0,0,0,0,
632,0.14723,34.38895,Malanga,SR2015,2015,F12,NOT,P3,,NK,,6.75,28,29,4.957,5.15,
633,0.14723,34.38895,Malanga,SR2015,2015,F12,NOT,P4,,NP,,6.75,16,19,3.301,3.49,
634,0.14723,34.38895,Malanga,SR2015,2015,F12,NOT,P5,,NPK,,6.75,27,31,5.98,6.48,
635,0.14723,34.38895,Malanga,SR2015,2015,F12,NOT,P2,,PK,,6.75,18,8,0.482,0.53,
636,0.12386,34.44977,Ndere,SR2015,2015,F13,NOT,P1,,Control,,6.75,29,20,0.748,0.78,
637,0.12386,34.44977,Ndere,SR2015,2015,F13,NOT,P3,,NK,,6.75,19,11,1.378,1.41,
638,0.12386,34.44977,Ndere,SR2015,2015,F13,NOT,P4,,NP,,6.75,27,19,1.307,1.26,
639,0.12386,34.44977,Ndere,SR2015,2015,F13,NOT,P5,,NPK,,6.75,26,24,4.257,4.63,
640,0.12386,34.44977,Ndere,SR2015,2015,F13,NOT,P2,,PK,,6.75,34,22,0.924,0.94,
641,0.16945,34.44617,Bushieni,SR2015,2015,F14,NOT,P1,,Control,,6.75,29,26,1.278,1.26,
642,0.16945,34.44617,Bushieni,SR2015,2015,F14,NOT,P3,,NK,,6.75,45,36,4.987,5,
643,0.16945,34.44617,Bushieni,SR2015,2015,F14,NOT,P4,,NP,,6.75,44,37,5.73,6.02,
644,0.16945,34.44617,Bushieni,SR2015,2015,F14,NOT,P5,,NPK,,6.75,45,44,5.871,6.18,
645,0.16945,34.44617,Bushieni,SR2015,2015,F14,NOT,P2,,PK,,6.75,32,16,1.232,1.27,
646,0.16366,34.38787,Yiro East,SR2015,2015,F15,NOT,P1,,Control,,6.75,26,23,3.134,3.25,
647,0.16366,34.38787,Yiro East,SR2015,2015,F15,NOT,P3,,NK,,6.75,23,18,3.712,3.9,
648,0.16366,34.38787,Yiro East,SR2015,2015,F15,NOT,P4,,NP,,6.75,25,26,4.43,4.63,
649,0.16366,34.38787,Yiro East,SR2015,2015,F15,NOT,P5,,NPK,,6.75,30,29,5.392,5.85,
650,0.16366,34.38787,Yiro East,SR2015,2015,F15,NOT,P2,,PK,,6.75,25,19,2.662,2.78,
651,0.09662,34.39436,Sirembe,SR2015,2015,F16,NOT,P1,,Control,,6.75,21,21,0.762,0.75,
652,0.09662,34.39436,Sirembe,SR2015,2015,F16,NOT,P3,,NK,,6.75,21,16,1.284,1.32,
653,0.09662,34.39436,Sirembe,SR2015,2015,F16,NOT,P4,,NP,,6.75,28,27,2.857,2.98,
654,0.09662,34.39436,Sirembe,SR2015,2015,F16,NOT,P5,,NPK,,6.75,30,24,3.512,3.78,
655,0.09662,34.39436,Sirembe,SR2015,2015,F16,NOT,P2,,PK,,6.75,32,15,0.521,0.56,
656,0.09988,34.41176,Sirembe,SR2015,2015,F17,NOT,P1,,Control,,6.75,22,13,0.281,0.3,
657,0.09988,34.41176,Sirembe,SR2015,2015,F17,NOT,P3,,NK,,6.75,22,17,1.172,1.26,
658,0.09988,34.41176,Sirembe,SR2015,2015,F17,NOT,P4,,NP,,6.75,23,16,0.878,0.79,
659,0.09988,34.41176,Sirembe,SR2015,2015,F17,NOT,P5,,NPK,,6.75,27,28,5.116,5.32,
660,0.09988,34.41176,Sirembe,SR2015,2015,F17,NOT,P2,,PK,,6.75,26,11,0.541,0.55,
661,0.09927,34.37138,Asayi,SR2015,2015,F18,NOT,P1,,Control,,6.75,14,12,0.651,0.65,
662,0.09927,34.37138,Asayi,SR2015,2015,F18,NOT,P3,,NK,,6.75,18,15,1.197,1.26,
663,0.09927,34.37138,Asayi,SR2015,2015,F18,NOT,P4,,NP,,6.75,22,20,2.633,2.5,
664,0.09927,34.37138,Asayi,SR2015,2015,F18,NOT,P5,,NPK,,6.75,24,26,2.418,2.52,
665,0.09927,34.37138,Asayi,SR2015,2015,F18,NOT,P2,,PK,,6.75,24,14,0.434,0.42,
666,0.12377,34.4492,Malanga,SR2015,2015,F19,NOT,P1,,Control,,6.75,31,15,1.373,1.41,
667,0.12377,34.4492,Malanga,SR2015,2015,F19,NOT,P3,,NK,,6.75,30,29,6.55,7.02,
668,0.12377,34.4492,Malanga,SR2015,2015,F19,NOT,P4,,NP,,6.75,28,28,4.813,5.13,
669,0.12377,34.4492,Malanga,SR2015,2015,F19,NOT,P5,,NPK,,6.75,25,21,4.584,4.93,
670,0.12377,34.4492,Malanga,SR2015,2015,F19,NOT,P2,,PK,,6.75,34,19,2.302,2.38,
671,0.12687,34.44784,Malanga,SR2015,2015,F20,NOT,P1,,Control,,6.75,33,5,0.184,0.2,
672,0.12687,34.44784,Malanga,SR2015,2015,F20,NOT,P3,,NK,,6.75,22,9,0.836,0.82,
673,0.12687,34.44784,Malanga,SR2015,2015,F20,NOT,P4,,NP,,6.75,0,0,0,0,
674,0.12687,34.44784,Malanga,SR2015,2015,F20,NOT,P5,,NPK,,6.75,35,31,4.594,5.01,
675,0.12687,34.44784,Malanga,SR2015,2015,F20,NOT,P2,,PK,,6.75,26,13,0.325,0.36,
676,0.09724,34.40001,Sirembe,SR2015,2015,F21,NOT,P1,,Control,,6.75,31,20,0.76,0.83,
677,0.09724,34.40001,Sirembe,SR2015,2015,F21,NOT,P3,,NK,,6.75,28,1,0.034,0.04,
678,0.09724,34.40001,Sirembe,SR2015,2015,F21,NOT,P4,,NP,,6.75,23,18,1.618,1.49,
679,0.09724,34.40001,Sirembe,SR2015,2015,F21,NOT,P5,,NPK,,6.75,29,27,4.933,5.32,
680,0.09724,34.40001,Sirembe,SR2015,2015,F21,NOT,P2,,PK,,6.75,26,23,1.25,1.29,
681,0.12297,34.3975,Nyabeda,SR2015,2015,F23,NOT,P1,,Control,,6.75,26,15,1.019,1.09,
