"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"89","Hanninghof_LMpred_FYM_Hanninghof_",2001,"rye","NPK",92.489163886032,20.3808636045484,69.5481132551022,107.046414364101,21.0934865945116,80.2038529644685,1217.91765536544,5252.22471701467,0,0,1014.58385681043,10199.496628008,0,"green",1
"90","Hanninghof_LMpred_FYM_Hanninghof_",2002,"oats","NPK",68.8595542999318,15.3612873664817,61.1069926357989,78.2335665378122,17.9853496464211,78.590619883664,1217.91765536544,5252.22471701467,0,0,1014.58385681043,10199.496628008,0,"green",1
"91","Hanninghof_LMpred_FYM_Hanninghof_",2003,"potato","NPK",73.218054498705,8.69157042907135,85.7433409196893,77.4082457276393,12.2520755920143,121.415968762574,1221.15860463805,5271.4651597322,0,0,1020.25005135985,10217.8035853217,0,"green",1
"92","Hanninghof_LMpred_FYM_Hanninghof_",2004,"rye","NPK",92.7175820019333,20.3484634831608,68.3709867449017,109.253263830617,21.3450779941082,80.9527289823251,1221.15860463805,5271.4651597322,0,0,1020.25005135985,10217.8035853217,0,"green",1
"93","Hanninghof_LMpred_FYM_Hanninghof_",2005,"oats","NPK",68.9615383051841,15.0333640785893,59.001733186494,79.9496375513469,18.1951964434374,79.2709348927669,1221.15860463805,5271.4651597322,0,0,1020.25005135985,10217.8035853217,0,"green",1
"94","Hanninghof_LMpred_FYM_Hanninghof_",2006,"potato","NPK",72.8535199669173,8.34774272346724,81.7246488063389,77.1468950228401,12.3293799020833,121.547272293267,1229.35395515924,5290.9413260473,0,0,1012.10720254297,10238.2098274171,0,"green",1
"95","Hanninghof_LMpred_FYM_Hanninghof_",2007,"rye","NPK",92.9460001178346,20.3160633617733,67.193860234701,111.452779882807,21.5935779788103,81.6777234600733,1229.35395515924,5290.9413260473,0,0,1012.10720254297,10238.2098274171,0,"green",1
"96","Hanninghof_LMpred_FYM_Hanninghof_",2008,"oats","NPK",69.0635223104365,14.705440790697,56.8964737371891,81.65931633053,18.4022135268064,79.9270633913388,1229.35395515924,5290.9413260473,0,0,1012.10720254297,10238.2098274171,0,"green",1
"97","Hanninghof_LMpred_FYM_Hanninghof_",1961,"potato","NPK",73.2371204189985,10.3802574196413,134.254536629766,63.2757163137298,10.1936233083802,108.243649393564,1229.21348165333,5310.36101874908,0,0,1017.69714742667,10254.4021386907,0,"green",1
"98","Hanninghof_LMpred_FYM_Hanninghof_",1962,"rye","NPK",84.4353108545791,17.6771642946993,77.1002640108798,48.500327030625,13.246603146555,45.5003453234968,1229.21348165333,5310.36101874908,0,0,1017.69714742667,10254.4021386907,0,"green",1
