"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"50","Broadbalk_LMpred_BBalk_",1973,"beans","N1PKMg",126.048099222695,14.7588807688728,62.477231155646,125.347229155834,16.3476119551223,50.8640531335449,141.789642392281,3040.20136940884,0,0,777.908425748711,6825.53342224371,0,"lightgreen",1
"51","Broadbalk_LMpred_BBalk_",1974,"wheat","N1PKMg",75.3384956593978,16.3338278660503,47.1571902652636,75.9236720327638,16.4807290210189,46.6460422455196,141.789642392281,3040.20136940884,0,0,777.908425748711,6825.53342224371,0,"lightgreen",1
"52","Broadbalk_LMpred_BBalk_",1975,"potato","N1PKMg",62.7559700952946,14.3673857711737,138.582782344853,65.7199435352073,13.085946285722,131.721667725206,141.927359793342,3058.99555170249,0,0,816.119942394015,6833.06312872874,0,"lightgreen",1
"53","Broadbalk_LMpred_BBalk_",1976,"beans","N1PKMg",130.40256923607,14.5632225035041,59.7541610325115,128.580096463918,16.81559586407,50.9979707865817,141.927359793342,3058.99555170249,0,0,816.119942394015,6833.06312872874,0,"lightgreen",1
"54","Broadbalk_LMpred_BBalk_",1977,"wheat","N1PKMg",75.4398483878881,16.1127125368078,45.2819398267962,75.3691034954116,16.5289450673536,46.4953331111856,141.927359793342,3058.99555170249,0,0,816.119942394015,6833.06312872874,0,"lightgreen",1
"55","Broadbalk_LMpred_BBalk_",1978,"potato","N1PKMg",60.938427380492,13.4601323624945,131.962712970584,61.170719449087,12.8929153026927,127.195018217878,142.43838109171,3077.43506827268,0,0,844.361664117462,6849.5751311856,0,"lightgreen",1
"56","Broadbalk_LMpred_BBalk_",1979,"potato","N1PKMg",60.3325798088907,13.1577145596015,129.756023179161,59.6351550173921,12.8946245592965,122.332481782806,142.43838109171,3077.43506827268,0,0,844.361664117462,6849.5751311856,0,"lightgreen",1
"57","Broadbalk_LMpred_BBalk_",1980,"wheat","N1PKMg",75.541201116379,15.8915972075652,43.406689388329,74.8058815500831,16.6694511173979,44.6737088521751,142.43838109171,3077.43506827268,0,0,844.361664117462,6849.5751311856,0,"lightgreen",1
"58","Broadbalk_LMpred_BBalk_",1982,"potato","N1PKMg",58.5150370940877,12.2504611509223,123.135953804893,54.9696152581614,12.3615082138944,117.515413926273,139.54954067922,3099.28542494826,0,0,850.388096571784,6887.62429074432,0,"lightgreen",1
"59","Broadbalk_LMpred_BBalk_",1983,"wheat","N1PKMg",75.6425538448698,15.6704818783227,41.5314389498619,74.255023207295,16.6101980471295,44.8916636352498,139.54954067922,3099.28542494826,0,0,850.388096571784,6887.62429074432,0,"lightgreen",1
"60","Broadbalk_LMpred_BBalk_",1985,"potato","N1PKMg",56.6974943792846,11.3432077422433,116.515884430624,50.2940677162957,11.8785241611004,111.126392009327,139.54954067922,3099.28542494826,0,0,850.388096571784,6887.62429074432,0,"lightgreen",1
"61","Broadbalk_LMpred_BBalk_",1986,"wheat","N1PKMg",64.0932492365537,14.6382543640254,36.8235052297162,70.1589900444132,16.0681003052831,44.2587768696678,146.581367837122,3117.38851533341,0,0,835.54595905133,6905.57962082187,0,"lightgreen",1
"62","Broadbalk_LMpred_BBalk_",1987,"wheat","N1PKMg",64.127033479384,14.5645492542779,36.1984217502272,69.9743460073033,16.0494621314429,45.2462758196932,146.581367837122,3117.38851533341,0,0,835.54595905133,6905.57962082187,0,"lightgreen",1
"63","Broadbalk_LMpred_BBalk_",1988,"wheat","N1PKMg",64.1608177222138,14.4908441445304,35.5733382707381,69.7893866425017,16.0384716429396,45.9243563239468,146.581367837122,3117.38851533341,0,0,835.54595905133,6905.57962082187,0,"lightgreen",1
"64","Broadbalk_LMpred_BBalk_",1990,"potato","N1PKMg",42.0175991844734,9.02000654272328,102.649752191831,38.9547444269154,9.86508245694968,86.8868074429048,146.005752024088,3136.91894663176,0,0,860.837498923536,6924.72211374925,0,"lightgreen",1
"65","Broadbalk_LMpred_BBalk_",1991,"wheat","N1PKMg",64.2621704507047,14.2697288152879,33.6980878322707,69.2343761021078,16.0451845146811,45.5659672004133,146.005752024088,3136.91894663176,0,0,860.837498923536,6924.72211374925,0,"lightgreen",1
"66","Broadbalk_LMpred_BBalk_",1992,"wheat","N1PKMg",64.2959546935349,14.1960237055404,33.0730043527817,69.0493366141575,16.0083117895579,46.1353967900663,146.005752024088,3136.91894663176,0,0,860.837498923536,6924.72211374925,0,"lightgreen",1
"67","Broadbalk_LMpred_BBalk_",1993,"wheat","N1PKMg",64.3297389363652,14.1223185957929,32.4479208732926,68.8643635726567,15.9855126735616,46.5349243179483,146.206168933844,3155.71021793245,0,0,880.006803162362,6949.41741272035,0,"lightgreen",1
